Ax Value,Column Header,Cell Value
ag0zpahu,c69c2a0c,Yes
i6nctqoo,c69c2a0c,Yes
gyur9wcn,c69c2a0c,Yes
wdc4tvk9,c69c2a0c,Yes
mc6wiotv,c69c2a0c,Yes
c2arc7of,c69c2a0c,Yes
kdh7zxyn,c69c2a0c,No
ow9325k2,c69c2a0c,Yes
xvyy2pzk,c69c2a0c,Yes
5tyq5lbo,c69c2a0c,Yes
1pye0vbr,c69c2a0c,Yes
o74ftoae,c69c2a0c,Yes
c5jdsthx,c69c2a0c,Yes
nydo0p8z,c69c2a0c,Yes
i8q5rwim,c69c2a0c,Yes
8xr6rx42,c69c2a0c,Yes
xfvnk9o2,c69c2a0c,No
8bkyzy8p,c69c2a0c,Yes
l5p4stsm,c69c2a0c,Yes
ku8j4vjx,c69c2a0c,Yes
s06yp1wz,c69c2a0c,No
kvbdpgpw,c69c2a0c,Yes
a7d5ta4p,c69c2a0c,Yes
3hhwwtwe,c69c2a0c,No
21zhoz6t,c69c2a0c,Yes
r08dujg0,c69c2a0c,Yes
ynf0h9eh,c69c2a0c,No
vbz1hb8u,c69c2a0c,No
mehulcp5,c69c2a0c,Yes
sg0rp6pl,c69c2a0c,Yes
8q9evj8c,c69c2a0c,Yes
lvtq5pbf,c69c2a0c,No
jp0ans6v,c69c2a0c,Yes
du2khh9d,c69c2a0c,Yes
5eeflk53,c69c2a0c,Yes
ohz2be8s,c69c2a0c,Yes
x1f8fub6,c69c2a0c,No
5omyqtbm,c69c2a0c,Yes
3d0hq8nh,c69c2a0c,No
h2rnk37b,c69c2a0c,Yes
angppw95,c69c2a0c,No
m076eted,c69c2a0c,Yes
4p1lk2pn,c69c2a0c,Yes
w59k42wr,c69c2a0c,Yes
sx6gkzbb,c69c2a0c,No
a5e7uhoi,c69c2a0c,Yes
bl7bmhwh,c69c2a0c,Yes
ag0zpahu,4ae8f4d4,Yes
i6nctqoo,4ae8f4d4,Yes
gyur9wcn,4ae8f4d4,Yes
wdc4tvk9,4ae8f4d4,Yes
mc6wiotv,4ae8f4d4,Yes
c2arc7of,4ae8f4d4,Yes
kdh7zxyn,4ae8f4d4,Yes
ow9325k2,4ae8f4d4,Yes
xvyy2pzk,4ae8f4d4,Yes
5tyq5lbo,4ae8f4d4,Yes
1pye0vbr,4ae8f4d4,No
o74ftoae,4ae8f4d4,Yes
c5jdsthx,4ae8f4d4,Yes
nydo0p8z,4ae8f4d4,Yes
i8q5rwim,4ae8f4d4,Yes
8xr6rx42,4ae8f4d4,No
xfvnk9o2,4ae8f4d4,Yes
8bkyzy8p,4ae8f4d4,Yes
l5p4stsm,4ae8f4d4,No
ku8j4vjx,4ae8f4d4,Yes
s06yp1wz,4ae8f4d4,Yes
kvbdpgpw,4ae8f4d4,Yes
a7d5ta4p,4ae8f4d4,Yes
3hhwwtwe,4ae8f4d4,Yes
21zhoz6t,4ae8f4d4,Yes
r08dujg0,4ae8f4d4,Yes
ynf0h9eh,4ae8f4d4,Yes
vbz1hb8u,4ae8f4d4,Yes
mehulcp5,4ae8f4d4,Yes
sg0rp6pl,4ae8f4d4,Yes
8q9evj8c,4ae8f4d4,Yes
lvtq5pbf,4ae8f4d4,Yes
jp0ans6v,4ae8f4d4,Yes
du2khh9d,4ae8f4d4,Yes
5eeflk53,4ae8f4d4,Yes
ohz2be8s,4ae8f4d4,No
x1f8fub6,4ae8f4d4,No
5omyqtbm,4ae8f4d4,Yes
3d0hq8nh,4ae8f4d4,No
h2rnk37b,4ae8f4d4,Yes
angppw95,4ae8f4d4,No
m076eted,4ae8f4d4,Yes
4p1lk2pn,4ae8f4d4,Yes
w59k42wr,4ae8f4d4,Yes
sx6gkzbb,4ae8f4d4,Yes
a5e7uhoi,4ae8f4d4,Yes
bl7bmhwh,4ae8f4d4,Yes
ag0zpahu,cca3dfc1,High
i6nctqoo,cca3dfc1,Moderate
gyur9wcn,cca3dfc1,High
wdc4tvk9,cca3dfc1,Moderate
mc6wiotv,cca3dfc1,High
c2arc7of,cca3dfc1,High
kdh7zxyn,cca3dfc1,High
ow9325k2,cca3dfc1,Moderate
xvyy2pzk,cca3dfc1,Moderate
5tyq5lbo,cca3dfc1,High
1pye0vbr,cca3dfc1,Moderate
o74ftoae,cca3dfc1,High
c5jdsthx,cca3dfc1,Moderate
nydo0p8z,cca3dfc1,Moderate
i8q5rwim,cca3dfc1,High
8xr6rx42,cca3dfc1,High
xfvnk9o2,cca3dfc1,High
8bkyzy8p,cca3dfc1,High
l5p4stsm,cca3dfc1,Moderate
ku8j4vjx,cca3dfc1,High
s06yp1wz,cca3dfc1,High
kvbdpgpw,cca3dfc1,High
a7d5ta4p,cca3dfc1,High
3hhwwtwe,cca3dfc1,Moderate
21zhoz6t,cca3dfc1,Moderate
r08dujg0,cca3dfc1,High
ynf0h9eh,cca3dfc1,Moderate
vbz1hb8u,cca3dfc1,High
mehulcp5,cca3dfc1,High
sg0rp6pl,cca3dfc1,High
8q9evj8c,cca3dfc1,Moderate
lvtq5pbf,cca3dfc1,High
jp0ans6v,cca3dfc1,High
du2khh9d,cca3dfc1,High
5eeflk53,cca3dfc1,High
ohz2be8s,cca3dfc1,Moderate
x1f8fub6,cca3dfc1,Moderate
5omyqtbm,cca3dfc1,High
3d0hq8nh,cca3dfc1,Moderate
h2rnk37b,cca3dfc1,Moderate
angppw95,cca3dfc1,Moderate
m076eted,cca3dfc1,High
4p1lk2pn,cca3dfc1,Moderate
w59k42wr,cca3dfc1,High
sx6gkzbb,cca3dfc1,High
a5e7uhoi,cca3dfc1,High
bl7bmhwh,cca3dfc1,High
ag0zpahu,32afe6ec,Usually
i6nctqoo,32afe6ec,Sometimes
gyur9wcn,32afe6ec,Sometimes
wdc4tvk9,32afe6ec,Usually
mc6wiotv,32afe6ec,Sometimes
c2arc7of,32afe6ec,Sometimes
kdh7zxyn,32afe6ec,Usually
ow9325k2,32afe6ec,Usually
xvyy2pzk,32afe6ec,Sometimes
5tyq5lbo,32afe6ec,Sometimes
1pye0vbr,32afe6ec,Usually
o74ftoae,32afe6ec,Sometimes
c5jdsthx,32afe6ec,Usually
nydo0p8z,32afe6ec,Sometimes
i8q5rwim,32afe6ec,Sometimes
8xr6rx42,32afe6ec,Sometimes
xfvnk9o2,32afe6ec,Usually
8bkyzy8p,32afe6ec,Sometimes
l5p4stsm,32afe6ec,Sometimes
ku8j4vjx,32afe6ec,Sometimes
s06yp1wz,32afe6ec,Sometimes
kvbdpgpw,32afe6ec,Sometimes
a7d5ta4p,32afe6ec,Sometimes
3hhwwtwe,32afe6ec,Sometimes
21zhoz6t,32afe6ec,Sometimes
r08dujg0,32afe6ec,Sometimes
ynf0h9eh,32afe6ec,Sometimes
vbz1hb8u,32afe6ec,Sometimes
mehulcp5,32afe6ec,Usually
sg0rp6pl,32afe6ec,Sometimes
8q9evj8c,32afe6ec,Sometimes
lvtq5pbf,32afe6ec,Sometimes
jp0ans6v,32afe6ec,Sometimes
du2khh9d,32afe6ec,Sometimes
5eeflk53,32afe6ec,Sometimes
ohz2be8s,32afe6ec,Sometimes
x1f8fub6,32afe6ec,Sometimes
5omyqtbm,32afe6ec,Sometimes
3d0hq8nh,32afe6ec,Sometimes
h2rnk37b,32afe6ec,Sometimes
angppw95,32afe6ec,Sometimes
m076eted,32afe6ec,Never
4p1lk2pn,32afe6ec,Sometimes
w59k42wr,32afe6ec,Sometimes
sx6gkzbb,32afe6ec,Usually
a5e7uhoi,32afe6ec,Usually
bl7bmhwh,32afe6ec,Usually
ag0zpahu,cce351ed,Yes
i6nctqoo,cce351ed,Yes
gyur9wcn,cce351ed,Yes
wdc4tvk9,cce351ed,Yes
mc6wiotv,cce351ed,Yes
c2arc7of,cce351ed,Yes
kdh7zxyn,cce351ed,Yes
ow9325k2,cce351ed,Yes
xvyy2pzk,cce351ed,No
5tyq5lbo,cce351ed,Yes
1pye0vbr,cce351ed,No
o74ftoae,cce351ed,Yes
c5jdsthx,cce351ed,Yes
nydo0p8z,cce351ed,Yes
i8q5rwim,cce351ed,Yes
8xr6rx42,cce351ed,Yes
xfvnk9o2,cce351ed,Yes
8bkyzy8p,cce351ed,Yes
l5p4stsm,cce351ed,Yes
ku8j4vjx,cce351ed,Yes
s06yp1wz,cce351ed,No
kvbdpgpw,cce351ed,Yes
a7d5ta4p,cce351ed,Yes
3hhwwtwe,cce351ed,Yes
21zhoz6t,cce351ed,Yes
r08dujg0,cce351ed,Yes
ynf0h9eh,cce351ed,No
vbz1hb8u,cce351ed,Yes
mehulcp5,cce351ed,Yes
sg0rp6pl,cce351ed,Yes
8q9evj8c,cce351ed,Yes
lvtq5pbf,cce351ed,No
jp0ans6v,cce351ed,Yes
du2khh9d,cce351ed,Yes
5eeflk53,cce351ed,Yes
ohz2be8s,cce351ed,Yes
x1f8fub6,cce351ed,Yes
5omyqtbm,cce351ed,No
3d0hq8nh,cce351ed,No
h2rnk37b,cce351ed,No
angppw95,cce351ed,Yes
m076eted,cce351ed,No
4p1lk2pn,cce351ed,Yes
w59k42wr,cce351ed,No
sx6gkzbb,cce351ed,Yes
a5e7uhoi,cce351ed,Yes
bl7bmhwh,cce351ed,Yes
ag0zpahu,7ae820bc,Yes
i6nctqoo,7ae820bc,Yes
gyur9wcn,7ae820bc,Yes
wdc4tvk9,7ae820bc,No
mc6wiotv,7ae820bc,Yes
c2arc7of,7ae820bc,Yes
kdh7zxyn,7ae820bc,Yes
ow9325k2,7ae820bc,No
xvyy2pzk,7ae820bc,Yes
5tyq5lbo,7ae820bc,Yes
1pye0vbr,7ae820bc,No
o74ftoae,7ae820bc,Yes
c5jdsthx,7ae820bc,Yes
nydo0p8z,7ae820bc,Yes
i8q5rwim,7ae820bc,Yes
8xr6rx42,7ae820bc,No
xfvnk9o2,7ae820bc,Yes
8bkyzy8p,7ae820bc,Yes
l5p4stsm,7ae820bc,No
ku8j4vjx,7ae820bc,Yes
s06yp1wz,7ae820bc,Yes
kvbdpgpw,7ae820bc,Yes
a7d5ta4p,7ae820bc,Yes
3hhwwtwe,7ae820bc,No
21zhoz6t,7ae820bc,Yes
r08dujg0,7ae820bc,No
ynf0h9eh,7ae820bc,No
vbz1hb8u,7ae820bc,Yes
mehulcp5,7ae820bc,Yes
sg0rp6pl,7ae820bc,Yes
8q9evj8c,7ae820bc,No
lvtq5pbf,7ae820bc,Yes
jp0ans6v,7ae820bc,Yes
du2khh9d,7ae820bc,Yes
5eeflk53,7ae820bc,Yes
ohz2be8s,7ae820bc,No
x1f8fub6,7ae820bc,No
5omyqtbm,7ae820bc,No
3d0hq8nh,7ae820bc,Yes
h2rnk37b,7ae820bc,Yes
angppw95,7ae820bc,Yes
m076eted,7ae820bc,No
4p1lk2pn,7ae820bc,Yes
w59k42wr,7ae820bc,No
sx6gkzbb,7ae820bc,Yes
a5e7uhoi,7ae820bc,Yes
bl7bmhwh,7ae820bc,Yes
ag0zpahu,452d871d,Sometimes
i6nctqoo,452d871d,Usually
gyur9wcn,452d871d,Usually
wdc4tvk9,452d871d,Usually
mc6wiotv,452d871d,Usually
c2arc7of,452d871d,Usually
kdh7zxyn,452d871d,Usually
ow9325k2,452d871d,Usually
xvyy2pzk,452d871d,Usually
5tyq5lbo,452d871d,Usually
1pye0vbr,452d871d,Usually
o74ftoae,452d871d,Sometimes
c5jdsthx,452d871d,Sometimes
nydo0p8z,452d871d,Usually
i8q5rwim,452d871d,Usually
8xr6rx42,452d871d,Usually
xfvnk9o2,452d871d,Usually
8bkyzy8p,452d871d,Usually
l5p4stsm,452d871d,Usually
ku8j4vjx,452d871d,Usually
s06yp1wz,452d871d,Usually
kvbdpgpw,452d871d,Usually
a7d5ta4p,452d871d,Sometimes
3hhwwtwe,452d871d,Usually
21zhoz6t,452d871d,Usually
r08dujg0,452d871d,Sometimes
ynf0h9eh,452d871d,Usually
vbz1hb8u,452d871d,Usually
mehulcp5,452d871d,Usually
sg0rp6pl,452d871d,Usually
8q9evj8c,452d871d,Sometimes
lvtq5pbf,452d871d,Usually
jp0ans6v,452d871d,Usually
du2khh9d,452d871d,Sometimes
5eeflk53,452d871d,Usually
ohz2be8s,452d871d,Usually
x1f8fub6,452d871d,Usually
5omyqtbm,452d871d,Usually
3d0hq8nh,452d871d,Usually
h2rnk37b,452d871d,Usually
angppw95,452d871d,Usually
m076eted,452d871d,Sometimes
4p1lk2pn,452d871d,Usually
w59k42wr,452d871d,Usually
sx6gkzbb,452d871d,Usually
a5e7uhoi,452d871d,Usually
bl7bmhwh,452d871d,Sometimes
ag0zpahu,8cee1ded,Yes
i6nctqoo,8cee1ded,Yes
gyur9wcn,8cee1ded,Yes
wdc4tvk9,8cee1ded,Yes
mc6wiotv,8cee1ded,Yes
c2arc7of,8cee1ded,Yes
kdh7zxyn,8cee1ded,Yes
ow9325k2,8cee1ded,Yes
xvyy2pzk,8cee1ded,Yes
5tyq5lbo,8cee1ded,Yes
1pye0vbr,8cee1ded,Yes
o74ftoae,8cee1ded,Yes
c5jdsthx,8cee1ded,Yes
nydo0p8z,8cee1ded,Yes
i8q5rwim,8cee1ded,Yes
8xr6rx42,8cee1ded,Yes
xfvnk9o2,8cee1ded,Yes
8bkyzy8p,8cee1ded,Yes
l5p4stsm,8cee1ded,Yes
ku8j4vjx,8cee1ded,Yes
s06yp1wz,8cee1ded,Yes
kvbdpgpw,8cee1ded,Yes
a7d5ta4p,8cee1ded,No
3hhwwtwe,8cee1ded,Yes
21zhoz6t,8cee1ded,Yes
r08dujg0,8cee1ded,Yes
ynf0h9eh,8cee1ded,Yes
vbz1hb8u,8cee1ded,No
mehulcp5,8cee1ded,Yes
sg0rp6pl,8cee1ded,Yes
8q9evj8c,8cee1ded,Yes
lvtq5pbf,8cee1ded,Yes
jp0ans6v,8cee1ded,No
du2khh9d,8cee1ded,Yes
5eeflk53,8cee1ded,Yes
ohz2be8s,8cee1ded,No
x1f8fub6,8cee1ded,Yes
5omyqtbm,8cee1ded,Yes
3d0hq8nh,8cee1ded,Yes
h2rnk37b,8cee1ded,Yes
angppw95,8cee1ded,Yes
m076eted,8cee1ded,No
4p1lk2pn,8cee1ded,Yes
w59k42wr,8cee1ded,Yes
sx6gkzbb,8cee1ded,Yes
a5e7uhoi,8cee1ded,Yes
bl7bmhwh,8cee1ded,Yes
ag0zpahu,d094a061,Yes
i6nctqoo,d094a061,Yes
gyur9wcn,d094a061,Yes
wdc4tvk9,d094a061,Yes
mc6wiotv,d094a061,Yes
c2arc7of,d094a061,Yes
kdh7zxyn,d094a061,Yes
ow9325k2,d094a061,Yes
xvyy2pzk,d094a061,No
5tyq5lbo,d094a061,Yes
1pye0vbr,d094a061,No
o74ftoae,d094a061,No
c5jdsthx,d094a061,Yes
nydo0p8z,d094a061,Yes
i8q5rwim,d094a061,Yes
8xr6rx42,d094a061,No
xfvnk9o2,d094a061,Yes
8bkyzy8p,d094a061,Yes
l5p4stsm,d094a061,No
ku8j4vjx,d094a061,Yes
s06yp1wz,d094a061,Yes
kvbdpgpw,d094a061,Yes
a7d5ta4p,d094a061,Yes
3hhwwtwe,d094a061,No
21zhoz6t,d094a061,Yes
r08dujg0,d094a061,Yes
ynf0h9eh,d094a061,No
vbz1hb8u,d094a061,Yes
mehulcp5,d094a061,No
sg0rp6pl,d094a061,Yes
8q9evj8c,d094a061,No
lvtq5pbf,d094a061,No
jp0ans6v,d094a061,Yes
du2khh9d,d094a061,Yes
5eeflk53,d094a061,No
ohz2be8s,d094a061,No
x1f8fub6,d094a061,No
5omyqtbm,d094a061,Yes
3d0hq8nh,d094a061,No
h2rnk37b,d094a061,No
angppw95,d094a061,No
m076eted,d094a061,No
4p1lk2pn,d094a061,Yes
w59k42wr,d094a061,Yes
sx6gkzbb,d094a061,Yes
a5e7uhoi,d094a061,Yes
bl7bmhwh,d094a061,Yes
ag0zpahu,5bba3b43,Yes
i6nctqoo,5bba3b43,Yes
gyur9wcn,5bba3b43,Yes
wdc4tvk9,5bba3b43,Yes
mc6wiotv,5bba3b43,Yes
c2arc7of,5bba3b43,Yes
kdh7zxyn,5bba3b43,Yes
ow9325k2,5bba3b43,Yes
xvyy2pzk,5bba3b43,Yes
5tyq5lbo,5bba3b43,Yes
1pye0vbr,5bba3b43,No
o74ftoae,5bba3b43,Yes
c5jdsthx,5bba3b43,Yes
nydo0p8z,5bba3b43,Yes
i8q5rwim,5bba3b43,Yes
8xr6rx42,5bba3b43,No
xfvnk9o2,5bba3b43,Yes
8bkyzy8p,5bba3b43,Yes
l5p4stsm,5bba3b43,Yes
ku8j4vjx,5bba3b43,Yes
s06yp1wz,5bba3b43,Yes
kvbdpgpw,5bba3b43,Yes
a7d5ta4p,5bba3b43,Yes
3hhwwtwe,5bba3b43,No
21zhoz6t,5bba3b43,Yes
r08dujg0,5bba3b43,No
ynf0h9eh,5bba3b43,No
vbz1hb8u,5bba3b43,No
mehulcp5,5bba3b43,Yes
sg0rp6pl,5bba3b43,Yes
8q9evj8c,5bba3b43,Yes
lvtq5pbf,5bba3b43,No
jp0ans6v,5bba3b43,Yes
du2khh9d,5bba3b43,Yes
5eeflk53,5bba3b43,Yes
ohz2be8s,5bba3b43,Yes
x1f8fub6,5bba3b43,No
5omyqtbm,5bba3b43,Yes
3d0hq8nh,5bba3b43,Yes
h2rnk37b,5bba3b43,Yes
angppw95,5bba3b43,Yes
m076eted,5bba3b43,No
4p1lk2pn,5bba3b43,Yes
w59k42wr,5bba3b43,Yes
sx6gkzbb,5bba3b43,Yes
a5e7uhoi,5bba3b43,Yes
bl7bmhwh,5bba3b43,Yes
ag0zpahu,cba0ebdd,Yes
i6nctqoo,cba0ebdd,Yes
gyur9wcn,cba0ebdd,Yes
wdc4tvk9,cba0ebdd,Yes
mc6wiotv,cba0ebdd,Yes
c2arc7of,cba0ebdd,Yes
kdh7zxyn,cba0ebdd,Yes
ow9325k2,cba0ebdd,No
xvyy2pzk,cba0ebdd,Yes
5tyq5lbo,cba0ebdd,Yes
1pye0vbr,cba0ebdd,Yes
o74ftoae,cba0ebdd,Yes
c5jdsthx,cba0ebdd,No
nydo0p8z,cba0ebdd,Yes
i8q5rwim,cba0ebdd,Yes
8xr6rx42,cba0ebdd,Yes
xfvnk9o2,cba0ebdd,Yes
8bkyzy8p,cba0ebdd,Yes
l5p4stsm,cba0ebdd,Yes
ku8j4vjx,cba0ebdd,Yes
s06yp1wz,cba0ebdd,Yes
kvbdpgpw,cba0ebdd,Yes
a7d5ta4p,cba0ebdd,Yes
3hhwwtwe,cba0ebdd,Yes
21zhoz6t,cba0ebdd,Yes
r08dujg0,cba0ebdd,Yes
ynf0h9eh,cba0ebdd,Yes
vbz1hb8u,cba0ebdd,Yes
mehulcp5,cba0ebdd,Yes
sg0rp6pl,cba0ebdd,Yes
8q9evj8c,cba0ebdd,Yes
lvtq5pbf,cba0ebdd,Yes
jp0ans6v,cba0ebdd,Yes
du2khh9d,cba0ebdd,Yes
5eeflk53,cba0ebdd,Yes
ohz2be8s,cba0ebdd,Yes
x1f8fub6,cba0ebdd,Yes
5omyqtbm,cba0ebdd,No
3d0hq8nh,cba0ebdd,Yes
h2rnk37b,cba0ebdd,Yes
angppw95,cba0ebdd,Yes
m076eted,cba0ebdd,Yes
4p1lk2pn,cba0ebdd,Yes
w59k42wr,cba0ebdd,Yes
sx6gkzbb,cba0ebdd,Yes
a5e7uhoi,cba0ebdd,Yes
bl7bmhwh,cba0ebdd,Yes
ag0zpahu,8ae8acdf,Yes
i6nctqoo,8ae8acdf,No
gyur9wcn,8ae8acdf,No
wdc4tvk9,8ae8acdf,Yes
mc6wiotv,8ae8acdf,No
c2arc7of,8ae8acdf,No
kdh7zxyn,8ae8acdf,Yes
ow9325k2,8ae8acdf,No
xvyy2pzk,8ae8acdf,Yes
5tyq5lbo,8ae8acdf,No
1pye0vbr,8ae8acdf,Yes
o74ftoae,8ae8acdf,Yes
c5jdsthx,8ae8acdf,No
nydo0p8z,8ae8acdf,Yes
i8q5rwim,8ae8acdf,Yes
8xr6rx42,8ae8acdf,Yes
xfvnk9o2,8ae8acdf,Yes
8bkyzy8p,8ae8acdf,No
l5p4stsm,8ae8acdf,No
ku8j4vjx,8ae8acdf,Yes
s06yp1wz,8ae8acdf,No
kvbdpgpw,8ae8acdf,No
a7d5ta4p,8ae8acdf,Yes
3hhwwtwe,8ae8acdf,No
21zhoz6t,8ae8acdf,Yes
r08dujg0,8ae8acdf,Yes
ynf0h9eh,8ae8acdf,No
vbz1hb8u,8ae8acdf,No
mehulcp5,8ae8acdf,No
sg0rp6pl,8ae8acdf,Yes
8q9evj8c,8ae8acdf,No
lvtq5pbf,8ae8acdf,Yes
jp0ans6v,8ae8acdf,No
du2khh9d,8ae8acdf,Yes
5eeflk53,8ae8acdf,Yes
ohz2be8s,8ae8acdf,Yes
x1f8fub6,8ae8acdf,No
5omyqtbm,8ae8acdf,No
3d0hq8nh,8ae8acdf,No
h2rnk37b,8ae8acdf,Yes
angppw95,8ae8acdf,No
m076eted,8ae8acdf,Yes
4p1lk2pn,8ae8acdf,No
w59k42wr,8ae8acdf,No
sx6gkzbb,8ae8acdf,No
a5e7uhoi,8ae8acdf,Yes
bl7bmhwh,8ae8acdf,Yes
ag0zpahu,f349fdac,No
i6nctqoo,f349fdac,Yes
gyur9wcn,f349fdac,Yes
wdc4tvk9,f349fdac,Yes
mc6wiotv,f349fdac,No
c2arc7of,f349fdac,No
kdh7zxyn,f349fdac,Yes
ow9325k2,f349fdac,Yes
xvyy2pzk,f349fdac,Yes
5tyq5lbo,f349fdac,Yes
1pye0vbr,f349fdac,Yes
o74ftoae,f349fdac,No
c5jdsthx,f349fdac,Yes
nydo0p8z,f349fdac,Yes
i8q5rwim,f349fdac,Yes
8xr6rx42,f349fdac,Yes
xfvnk9o2,f349fdac,Yes
8bkyzy8p,f349fdac,Yes
l5p4stsm,f349fdac,No
ku8j4vjx,f349fdac,Yes
s06yp1wz,f349fdac,No
kvbdpgpw,f349fdac,Yes
a7d5ta4p,f349fdac,Yes
3hhwwtwe,f349fdac,No
21zhoz6t,f349fdac,Yes
r08dujg0,f349fdac,Yes
ynf0h9eh,f349fdac,No
vbz1hb8u,f349fdac,Yes
mehulcp5,f349fdac,Yes
sg0rp6pl,f349fdac,Yes
8q9evj8c,f349fdac,No
lvtq5pbf,f349fdac,Yes
jp0ans6v,f349fdac,No
du2khh9d,f349fdac,Yes
5eeflk53,f349fdac,Yes
ohz2be8s,f349fdac,No
x1f8fub6,f349fdac,Yes
5omyqtbm,f349fdac,No
3d0hq8nh,f349fdac,No
h2rnk37b,f349fdac,Yes
angppw95,f349fdac,Yes
m076eted,f349fdac,Yes
4p1lk2pn,f349fdac,Yes
w59k42wr,f349fdac,No
sx6gkzbb,f349fdac,Yes
a5e7uhoi,f349fdac,Yes
bl7bmhwh,f349fdac,Yes
ag0zpahu,9bd5bc72,Yes
i6nctqoo,9bd5bc72,Yes
gyur9wcn,9bd5bc72,Yes
wdc4tvk9,9bd5bc72,Yes
mc6wiotv,9bd5bc72,Yes
c2arc7of,9bd5bc72,Yes
kdh7zxyn,9bd5bc72,Yes
ow9325k2,9bd5bc72,Yes
xvyy2pzk,9bd5bc72,Yes
5tyq5lbo,9bd5bc72,Yes
1pye0vbr,9bd5bc72,Yes
o74ftoae,9bd5bc72,Yes
c5jdsthx,9bd5bc72,Yes
nydo0p8z,9bd5bc72,Yes
i8q5rwim,9bd5bc72,Yes
8xr6rx42,9bd5bc72,Yes
xfvnk9o2,9bd5bc72,Yes
8bkyzy8p,9bd5bc72,Yes
l5p4stsm,9bd5bc72,Yes
ku8j4vjx,9bd5bc72,Yes
s06yp1wz,9bd5bc72,No
kvbdpgpw,9bd5bc72,No
a7d5ta4p,9bd5bc72,Yes
3hhwwtwe,9bd5bc72,Yes
21zhoz6t,9bd5bc72,Yes
r08dujg0,9bd5bc72,Yes
ynf0h9eh,9bd5bc72,Yes
vbz1hb8u,9bd5bc72,Yes
mehulcp5,9bd5bc72,No
sg0rp6pl,9bd5bc72,Yes
8q9evj8c,9bd5bc72,Yes
lvtq5pbf,9bd5bc72,Yes
jp0ans6v,9bd5bc72,Yes
du2khh9d,9bd5bc72,Yes
5eeflk53,9bd5bc72,Yes
ohz2be8s,9bd5bc72,Yes
x1f8fub6,9bd5bc72,Yes
5omyqtbm,9bd5bc72,Yes
3d0hq8nh,9bd5bc72,Yes
h2rnk37b,9bd5bc72,Yes
angppw95,9bd5bc72,Yes
m076eted,9bd5bc72,Yes
4p1lk2pn,9bd5bc72,Yes
w59k42wr,9bd5bc72,Yes
sx6gkzbb,9bd5bc72,Yes
a5e7uhoi,9bd5bc72,Yes
bl7bmhwh,9bd5bc72,Yes
ag0zpahu,cc3e3d5e,High
i6nctqoo,cc3e3d5e,High
gyur9wcn,cc3e3d5e,Moderate
wdc4tvk9,cc3e3d5e,High
mc6wiotv,cc3e3d5e,High
c2arc7of,cc3e3d5e,High
kdh7zxyn,cc3e3d5e,Moderate
ow9325k2,cc3e3d5e,High
xvyy2pzk,cc3e3d5e,High
5tyq5lbo,cc3e3d5e,High
1pye0vbr,cc3e3d5e,High
o74ftoae,cc3e3d5e,High
c5jdsthx,cc3e3d5e,High
nydo0p8z,cc3e3d5e,Moderate
i8q5rwim,cc3e3d5e,High
8xr6rx42,cc3e3d5e,High
xfvnk9o2,cc3e3d5e,High
8bkyzy8p,cc3e3d5e,High
l5p4stsm,cc3e3d5e,Moderate
ku8j4vjx,cc3e3d5e,High
s06yp1wz,cc3e3d5e,High
kvbdpgpw,cc3e3d5e,High
a7d5ta4p,cc3e3d5e,Moderate
3hhwwtwe,cc3e3d5e,Moderate
21zhoz6t,cc3e3d5e,High
r08dujg0,cc3e3d5e,High
ynf0h9eh,cc3e3d5e,High
vbz1hb8u,cc3e3d5e,High
mehulcp5,cc3e3d5e,High
sg0rp6pl,cc3e3d5e,High
8q9evj8c,cc3e3d5e,Moderate
lvtq5pbf,cc3e3d5e,High
jp0ans6v,cc3e3d5e,High
du2khh9d,cc3e3d5e,Moderate
5eeflk53,cc3e3d5e,Moderate
ohz2be8s,cc3e3d5e,High
x1f8fub6,cc3e3d5e,High
5omyqtbm,cc3e3d5e,High
3d0hq8nh,cc3e3d5e,High
h2rnk37b,cc3e3d5e,High
angppw95,cc3e3d5e,Moderate
m076eted,cc3e3d5e,Moderate
4p1lk2pn,cc3e3d5e,Moderate
w59k42wr,cc3e3d5e,High
sx6gkzbb,cc3e3d5e,Moderate
a5e7uhoi,cc3e3d5e,High
bl7bmhwh,cc3e3d5e,High
ag0zpahu,f1ef4ac7,Usually
i6nctqoo,f1ef4ac7,Usually
gyur9wcn,f1ef4ac7,Usually
wdc4tvk9,f1ef4ac7,Usually
mc6wiotv,f1ef4ac7,Usually
c2arc7of,f1ef4ac7,Sometimes
kdh7zxyn,f1ef4ac7,Usually
ow9325k2,f1ef4ac7,Usually
xvyy2pzk,f1ef4ac7,Usually
5tyq5lbo,f1ef4ac7,Usually
1pye0vbr,f1ef4ac7,Sometimes
o74ftoae,f1ef4ac7,Sometimes
c5jdsthx,f1ef4ac7,Usually
nydo0p8z,f1ef4ac7,No
i8q5rwim,f1ef4ac7,Usually
8xr6rx42,f1ef4ac7,Usually
xfvnk9o2,f1ef4ac7,Usually
8bkyzy8p,f1ef4ac7,Usually
l5p4stsm,f1ef4ac7,Usually
ku8j4vjx,f1ef4ac7,Sometimes
s06yp1wz,f1ef4ac7,Usually
kvbdpgpw,f1ef4ac7,Usually
a7d5ta4p,f1ef4ac7,Usually
3hhwwtwe,f1ef4ac7,Sometimes
21zhoz6t,f1ef4ac7,Usually
r08dujg0,f1ef4ac7,Usually
ynf0h9eh,f1ef4ac7,Usually
vbz1hb8u,f1ef4ac7,Usually
